First operator; Second operator; Third operator; Left value; Right value; Expected result
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.7126136876759053; 0.37281991983768004; 0.11545980466169771
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.45494864304290616; -0.5602744105139539; -0.7603269707618725
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.10842704066423181; -0.7866353872831824; -0.1705850942497547
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; 0.22292217132632497; 0.5766134890125509; 0.7170493176531887
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.5836225808283249; 0.9573407486115597; -0.20880593683884538
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.10578533890827457; -0.6147089326192177; 0.033093872631950315
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.5835761879840846; -0.9439421509812542; 2.3333122758754277
DoubleSumSqrtsOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.20363010590131814; 0.37007103151875054; 0.07984805470606919
DoubleSumOfTwo; DoubleSumSqrtsOfTwo; DoubleSumOfTwo; 0.8033697376592461; 0.0427061254847767; 1.9490394195843819
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.10718550871257193; 0.1373763489391555; 0.015466086380464407
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.696443922692725; 0.5673397450621418; 2.5275673355097337
DoubleProductOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.3539308001392951; 0.04688640137351108; 1.0296269489744507
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; 0.5346468042257186; 0.48206036373619643; 1.5159921368549902
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.5170274400267165; 0.3637600159156549; 1.7615749118847428
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.8020934187649393; 0.134349686360149; 0.44588169216588025
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.5263548342646862; 0.11189414164577438; 1.2764979518209212
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.42833308262455416; 0.2677205278896453; 0.013150025132085432
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.10869901970252571; 0.18915755028394732; -0.0016543271802784234
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; 0.8567932666825779; 0.30984127031209985; 1.0304754517091297
DoubleSumSqrtsOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.6974867065293475; 0.8405115839777282; 2.56377340569236
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.3061639353455978; -0.34349841204644993; 0.003926348400704376
DoubleSumSqrtsOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.6410778466852052; 0.9100699830731682; 3.3057970823529446
DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.07750137336482799; 0.8595097747867391; 2.19589451924986
DoubleSumSqrtsOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.14156165578204738; 0.5882801459449933; 1.2265189413178945
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.4024582802237131; 0.22498858860967275; -0.3549393832280807
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.33555601477756625; 0.41549563742961615; 1.5021033044143648
DoubleSumSqrtsOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.41613050720894207; 0.6056007811820059; 2.2038224778348727
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.19579867395377804; 0.35774274569024356; 0.0918985165137322
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.9686858837000589; 0.48840470374492395; 0.23067001181909674
DoubleSumSqrtsOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.3699930318960225; 0.09359909171753888; 0.03166002456125705
DoubleSumOfTwo; DoubleSumSqrtsOfTwo; DoubleProductOfTwo; 0.8988444135397242; 0.6786568426468849; 2.7951435073982474
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.9176664792473896; -0.8783509754854326; -1.6120664944344545
DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; DoubleProductOfTwo; 0.23460486769832856; 0.5047455507667649; 1.4275822490540506
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.15119184555513443; -0.9653142547012321; 0.6627952970738461
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.4013847367832051; -0.4139413578790714; -0.17870636407183987
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.006746587344382826; -0.12716114840938864; -0.1330498319592155
DoubleProductOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.6490263430582579; 0.10025896544782342; 1.3144567211129983
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.03616731840360643; 0.5268538513037706; 3.6308887072728435E-4
DoubleSumOfTwo; DoubleSumSqrtsOfTwo; DoubleSumOfTwo; 0.5308735392534811; 0.009712377913914327; 1.3677480056352023
DoubleProductOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.3375753903920844; 0.3453753295057618; 1.4225168263205519
DoubleSumOfTwo; DoubleSumSqrtsOfTwo; DoubleProductOfTwo; 0.4763254016848173; 0.7326340070123383; 1.869176660647518
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.16539146358859225; -0.3060050566728203; -0.42078589607278466
DoubleSumSqrtsOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.5188989478523596; 0.9296849975308279; 3.133132094710024
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.7467224941096591; -0.3564933425766652; 0.07086329072575727
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.45265422772461683; 0.19142203896469767; 0.41483423731244495
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.9795483125520024; -0.7889872730361691; -1.366814764546745
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.6753718985208614; -0.007232519731531051; 2.3859713617018393E-5
DoubleSumSqrtsOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.360925030952421; 0.45752853232595037; 1.0453116370952549
DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.9084693249270077; 0.7722333802930479; 2.706957462424222
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.4024011291615499; -0.7314647372173328; -2.2677317327577655
DoubleSumSqrtsOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.457732983973935; 0.05226439191970367; 0.021654594436722255
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.9421419458217113; -0.04103048485171845; -0.034833851988960024
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.24569701265926702; -0.6731906842349131; 0.18275083923722638
DoubleSumSqrtsOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.17417570531202142; 0.2990595388968482; 0.4562967321709745
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.493844465197244; 0.8099481611120152; 0.15999073330366184
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.5725219808691422; 0.12175442728447683; 1.6664650109181638
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.799034346765068; 0.21616923062173155; -0.7555917561238791
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.2527863585474699; -0.7857553542084219; -0.20628370706652327
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.1497449642610813; 0.6593899521829367; 0.41090466309810547
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.6537010050553294; 0.03650000895647865; 0.476377439742928
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.24676994855190215; 0.9526107799510202; 1.411681662798236
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; 0.6302447981056707; 0.9960802829099029; 2.0675966793259453
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.22415870324417786; 0.011729788947734132; 0.005258668559703945
DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; DoubleProductOfTwo; 0.9486423930345487; 0.2338888478204839; 2.1246074082651147
DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; DoubleSumOfTwo; 0.42359523111250597; 0.41156871646120186; 2.584756312417089
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.23235380910934422; 0.05516910101290362; -0.19000345886192693
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.7264315938956389; 0.4778099129910749; 0.4179876710012636
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.9960361384309635; -0.5461103922715629; -0.24473516876755036
DoubleSumOfTwo; DoubleSumSqrtsOfTwo; DoubleProductOfTwo; 0.363018461439615; 0.04594126332310888; 0.33405845077585916
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.07245229601027403; -0.387186855177017; -0.05610515328514468
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; 0.9739794282134253; 0.5018633569774451; 1.9139883108367148
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.34433367602622345; 0.7285245510857334; 0.5017110735014096
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.38229915278390925; -0.6854699345263631; -0.5652253569707242
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.8087760102926036; -0.385994808481694; -0.37298754617021157
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.9083987195838563; -0.5967231737962782; -0.8158702372074826
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.5925907546285418; -0.06883897873148315; 0.0016640967804390215
DoubleProductOfTwo; DoubleSumSqrtsOfTwo; DoubleSumOfTwo; 0.5048573459589194; 0.9891061666077112; 2.204428823697138
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.862646239492656; -0.6553097189433308; -0.9526554936865331
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.2856548814800375; -0.8392156137805564; 0.47945207338136353
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.010646092373342908; -0.5184921170699992; -1.0582764188866842
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.8234765219237423; -0.8740872991833442; -0.7704011462488196
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.5208084611658483; 0.6128892393265761; 0.10188730038506538
DoubleSumSqrtsOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; 0.6566336746542951; 0.08569299689652787; 1.2874787539477621
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.6455475636664192; 0.6761678612083704; -0.013365714419166083
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.6323083614532825; 0.40263252123212157; 0.05847269208613443
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.952571642538125; -0.3021170673979723; -0.9669005588060093
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.5669003334247524; 0.024215168759193606; -1.0853703293311177
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.05176686346239001; -0.47719760025621416; -1.0579289274372083
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.1393789342341989; -0.6701692840991147; -0.6241978304391465
DoubleProductOfTwo; DoubleSumSqrtsOfTwo; DoubleProductOfTwo; 0.3513779752655215; 0.5573696031594699; 0.26230691374633763
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.6928820005439877; 0.9769921542252293; 3.339748309538434
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.6497190277503853; -0.6234567691293667; 6.897062278772662E-4
DoubleSumSqrtsOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.18519955966205814; 0.7663830881608982; 2.2573639180992995
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; -0.6177894969225122; -0.2880797332604299; 0.8437360570333177
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.1850790160284499; -0.7535293375033583; -0.1309006377821679
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.9398160979305559; 0.5404375002391799; 1.9881654608198658
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.4968390532854903; -0.3998007953249101; -0.1015983906914342
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.16527896751284166; 0.3909723811298085; 0.004175681263806836
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.45799066285705203; -0.11019467515003645; -0.10093626463056543
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.6891000848263513; 0.28464445442010544; 0.038474240990511235
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.6262682354016313; 0.2073866190594078; -0.2597593039284913
DoubleSumSqrtsOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.9407697262148342; 0.5883125948652521; 2.5544939990607936
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.013460603093469414; 0.16832505219184846; -0.004531513436483992
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.9491031893857171; 0.2822373283827626; -0.9347382095347385
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.6743746165918287; 0.9751296875381026; -0.1977773494481236
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.32963200755244415; 0.5708349265244932; 1.088632396888258
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.1830792051659722; 0.9744436565333838; 0.6129640812502561
DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; DoubleProductOfTwo; 0.9416676447809711; 0.2193725156670694; 2.0700528119725083
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.005721492322346977; 0.9626963826042358; 0.9739259348884042
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.8864501105983957; 0.5425657217987501; 0.9619148881908008
DoubleSumSqrtsOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.5145315562320723; 0.02729305244389968; 0.8965577777972091
DoubleSumOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.19804070214664216; 0.1887435444276313; 1.5597171695462344
DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; DoubleSumOfTwo; 0.8008065310844863; 0.3837430976951337; 3.0286959111191765
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.9663669703281978; 0.47683407873662254; 2.4026660600797776
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.5119957434603819; 0.6780689017417791; 0.6943367829292937
DoubleProductOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.8731653083380964; 0.05846779258447232; 1.3104903588246783
DoubleSumOfTwo; DoubleSumSqrtsOfTwo; DoubleProductOfTwo; 0.6421057431312083; 0.15582151396501276; 0.9543667585251009
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.8921374957255381; -0.47688801642716827; 0.18100743082207232
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.6127766994706603; 0.9696659607488045; -1.1883774140333985
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.8179423738796223; -0.6154800730463481; -1.0068544640462667
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.037751437165200574; -0.9287266880033584; 0.07012153441160725
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.7221168308381898; 0.8211157907450821; 0.009800794062646476
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.9659583863042884; 0.5754339864742926; 0.8567756827429368
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; -0.3354542558213738; -0.3340035821990941; 0.6694562662587308
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.06687738470150895; -0.3689259000767402; -0.8716065695564983
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.19155622654211713; 0.22191472426416414; -0.012150649472130667
DoubleProductOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.03146190050340847; 0.47958034411667927; 1.0555155292364158
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.6698905291358332; 0.9364107733167808; 0.0710330405582719
DoubleSumOfTwo; DoubleSumSqrtsOfTwo; DoubleProductOfTwo; 0.53765630678776; 0.13528970955966368; 0.7409593259651913
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.8230032987341134; 0.38972667098545766; 1.5334763055452671
DoubleSumOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.3295677299704851; 0.8704279663045862; 2.3230616539655036
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; 0.8301588497762493; 0.3268307054799544; 1.5965197001327605
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; 0.10403563576989083; 0.11562038842266187; 0.57834991262725
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.034157636083955056; 0.42085735569237803; 0.3723242272094271
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.07706312669566029; -0.8255130634909928; -1.8051523803733063
DoubleProductOfTwo; DoubleSumSqrtsOfTwo; DoubleProductOfTwo; 0.7972075769543301; 0.6711254988704913; 0.9160117954420938
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.3358064882572356; 0.12337345868116545; 0.008801017121168086
DoubleProductOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.8738529240108845; 0.8534376076874421; 2.2268963047949817
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.44900562571841585; -0.6263696431889276; -0.5624869871421306
DoubleSumSqrtsOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.2947127471941522; 0.4248557627714631; 1.9142526387072936
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.8291689438498251; 0.1321185124679889; 0.10530766374351455
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.10024497280863764; 0.8260361607290605; 0.8579967383478829
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.48184441423994584; -0.6549811452552983; 0.0996027327609773
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.8042775528551669; 0.37995497720518623; 0.1296684215809061
DoubleSumSqrtsOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.671064393628457; 0.9313896613151058; 2.8592115203204167
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.7508969563121408; 0.7752214119947447; -0.5577869430522501
DoubleSumOfTwo; DoubleSumSqrtsOfTwo; DoubleProductOfTwo; 0.5022924622773228; 0.8860865573789785; 2.2908915396551173
DoubleSumOfTwo; DoubleSumSqrtsOfTwo; DoubleProductOfTwo; 0.28974146270706735; 0.814445484171973; 1.5908493001911654
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; 0.7822647114149506; 0.4928623164478598; 1.241851517281175
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.17554516545047805; 0.419306547368717; 0.3538485602439301
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.3208717836247168; 0.05173923040421968; 2.756150863060713E-4
DoubleProductOfTwo; DoubleSumSqrtsOfTwo; DoubleProductOfTwo; 0.2946924762788228; 0.6451011114799212; 0.2558904442787419
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.14335682700015862; -0.8465807872592777; -0.12014193277709563
DoubleSumSqrtsOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.5102915692507817; 0.22953252957935422; 1.9525782129248543
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.549678529716672; -0.5288863022564751; -0.006044663243329002
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.5148435298167338; -0.7248267765042589; -2.4793406126419852
DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; DoubleSumOfTwo; 0.11037821114905522; 0.5651859778706916; 2.1680413678211345
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.9125778869148014; -0.8810517681457557; -0.025347893597428457
DoubleSumSqrtsOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.4773244846962088; 0.8523103506247149; 2.9437281323100146
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; -0.8479630720568667; -0.33441148612235927; 1.0650231755289048
DoubleSumOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.6029555294814555; 0.30147886933972323; 2.102352882850065
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.0468411794131498; -0.4233657693325006; -0.009324651411217137
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.7642953578311804; -0.6325828701203033; -0.9669603021529447
DoubleSumOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.16717407499920078; 0.21475304897121839; 1.5519638853875453
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.7881772148551098; -0.317121933003353; 0.06247414363678513
DoubleSumSqrtsOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.839940320799935; 0.20493324442953376; 1.4306180157890656
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.22265460053600994; -0.6614623388448702; -0.5860853711339796
DoubleSumSqrtsOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.5083367918537016; 0.12370693294609647; 0.6729352960065388
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.965063135959594; 0.033494077380997966; 0.06464779870675841
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.2876492038932146; 0.009080062480539386; 7.750190831376273E-4
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.4485967510519946; -0.4362337568236141; 0.03829576825678123
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.22903901465038423; 0.7718420925424905; 0.03125185867371576
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.8662578812670294; 0.7579565706063327; -0.7648871636065621
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.8074769550602283; 0.7071001658303477; 2.2939438551251867
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.2809778313980478; 0.7578481652626143; 1.4806807723181052
DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; DoubleSumOfTwo; 0.8083378788112965; 0.20677769348442854; 2.7076085570738604
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.9299148402352839; 0.9476357093459222; 1.7624410185153265
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.9748986220210534; -0.8618489852540787; -1.5432636037149525
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; 0.7450528974296182; 0.49941493891148014; 1.725549438294877
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.4100155871323945; 0.7913647125048902; 0.14542715542236742
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; -0.40550985834769215; 0.4082869105707865; 0.1053954880076813
DoubleSumOfTwo; DoubleSumSqrtsOfTwo; DoubleProductOfTwo; 0.2909128733328672; 0.8912407265822546; 1.753628950635922
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.7559115662141898; -0.9807518200602674; -0.4496805076921553
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.12075091539452876; -0.41914954035897467; 0.015102757306316602
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.4769922639756241; 0.08719068476966263; 0.016211567850704968
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.22291879778046964; -0.9343001112509017; -0.9196543710366422
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.9088619326367589; 0.0018608440386143066; 2.8603276086078674E-6
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.008267981254635792; 0.6108167550464658; 0.6241349577818432
DoubleSumOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.7017188594000277; 0.18736359025877514; 2.070094801108535
DoubleProductOfTwo; DoubleSumSqrtsOfTwo; DoubleProductOfTwo; 0.7872210339527526; 0.3411481643363101; 0.3951399165043165
DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; DoubleSumOfTwo; 0.17126037943276273; 0.8980010444932331; 2.722930689955624
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.8327507638393195; 0.013867650314693503; 1.3336314956250588E-4
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.3273309357540095; 0.002578712191950938; 2.741208431431098E-4
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.08841509088501187; 0.7112492485578665; 1.2456683153457093
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; 0.5778444160421328; 0.8933608669618338; 1.4369740268835123
DoubleSumOfTwo; DoubleSumSqrtsOfTwo; DoubleSumOfTwo; 0.7498580042832006; 0.023982307560397542; 1.7946459516994562
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.707497419909159; 0.39254754250318213; -0.5554527470253646
DoubleSumOfTwo; DoubleSumSqrtsOfTwo; DoubleProductOfTwo; 0.22768262683692875; 0.29223659374485567; 0.5291478515022664
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; 0.8456038816846692; 0.9247114318243848; 1.768546947286261
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; 0.6896448592387354; 0.7254257390503109; 1.4146181558222803
DoubleSumSqrtsOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.19738046479543536; 0.8827973800926756; 0.24113133641166765
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.10514053067571005; 0.5985206408967327; 0.003960031075936488
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.23966433864343273; 0.39482449419554855; 0.06003872869164351
