First operator; Second operator; Third operator; Left value; Right value; Expected result
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.936273369899957; 0.6634566439698812; -0.5456334518601516
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.3338319216906265; -0.9063230606185; -0.9375954133103225
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.33558867205067644; -0.5442108166493347; 0.04352319921694347
DoubleSumSqrtsOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.5277514291450118; 0.9276371024816945; 2.179166020864862
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.29280142075570703; -0.5189320701164784; 0.023086993542057524
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.7686652938111367; -0.5864341308793064; 0.9015431270264412
DoubleProductOfTwo; DoubleSumSqrtsOfTwo; DoubleSumOfTwo; 0.45325752591096236; 0.708838119364614; 1.8364554894357723
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.8167856749400779; -0.04505764238624543; -0.028401472181629885
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.03618778731171979; 0.15706086383651652; -6.870045083274517E-4
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.13755099111513225; -0.45041662834763296; -0.036427682998246905
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.7405382968277803; -0.3343820477371613; 0.16496289867536093
DoubleSumSqrtsOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.6408421642539108; 0.6872224306862331; 2.9575795746552007
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.5010712141700822; 0.5912048129871137; 2.0902402035720162
DoubleSumSqrtsOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.4334614714935896; 0.5429758107381795; 0.32838403040364905
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.7843763704900828; -0.7003545251309571; -2.9694617912420798
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.9494934183983172; -0.8809693720438094; -0.9939881698760311
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.42704709528624574; 0.23527467020230497; -0.38354485016788153
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.1250606414775084; -0.6324754675761102; -0.6784383213597631
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.7466504566559753; 0.33758942900759137; 0.16733092434075192
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.5919893743481492; 0.13709825788820296; 1.7077325695041976
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.6722438774820614; -0.1287213586766811; 0.0074878121653003185
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.6336650778386976; -0.6239385658730452; -0.49721633790277103
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; -0.04947624603902323; -0.5392955290412782; 0.3266944644929968
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.8950939934592448; 0.4608808828354203; 0.8250634198523573
DoubleSumSqrtsOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; 0.9290553205658367; 0.6395020984614612; 2.0987925570221395
DoubleSumOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.3188266559929245; 0.17134928049468967; 1.689363214939919
DoubleSumSqrtsOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.21940093189517884; 0.6077486763390154; 0.16640708839625962
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.973664601524934; 0.5945499833459233; 0.33511626330049676
DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.9476840661702473; 0.027793366880388914; 2.135606787740455
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.7551253860483147; 0.8170716588018092; -0.0382203269532805
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.2840269562326665; -0.7326867610880234; 0.41620558124760443
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.06480916171246864; 0.4051562484239126; 0.012340275051778935
DoubleSumSqrtsOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; 0.6956761317334419; 0.5021231457502191; 1.833074932402591
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.07106560241262283; -0.7461915777444137; 0.035800954231334746
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.716316946721475; 0.32083259401220454; 1.0756791698440822
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.2750251984919214; -0.8171305746879611; -1.0842107523920794
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.0088655682275105; -0.31043542559136195; -0.005504372891632957
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.292557315839159; -0.9666062638659845; -0.9568366820567757
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.15500292283322303; -0.7794574499164533; 0.014597033334041361
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.35912822909325515; -0.9289163738133264; 1.6590588990767732
DoubleProductOfTwo; DoubleSumSqrtsOfTwo; DoubleProductOfTwo; 0.41347135893286246; 0.05980884375231321; 0.021949079753822636
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.5403982803644427; 0.021088102187547753; 0.5728823567102909
DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.7227424454506957; 0.8981336741192463; 2.68167242628992
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.4997489087029412; -0.8360333115789513; 0.1405018884309771
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.7862457747950469; -0.6876727406623435; 0.2923346318405739
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.43331281247877684; -0.23836220895612392; 0.4511473344195744
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.7724091307078838; 0.8992006052162351; -0.08806311470325189
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.17363404024047657; 0.662488958248644; 0.23897913086077205
DoubleProductOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.9586635773726386; 0.07122333538625925; 1.3775424462168868
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.8707489926948295; -0.060118725436940634; 0.7582819476415759
DoubleProductOfTwo; DoubleSumSqrtsOfTwo; DoubleSumOfTwo; 0.08764260179726069; 0.7510409908683091; 1.228494330290392
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.8470323023364779; -0.1660123558203277; -0.1424521394633741
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.682929941679894; 0.10619039696445087; -0.6492601463213403
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.7889958738843919; -0.6399226804722988; -0.7214557689687937
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.7141108297141627; -0.9912991418856247; -3.410819943199575
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.1169043335105362; -0.2706610075781124; -0.3559238963904392
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.7825856405822575; 0.826841846993865; 2.5372642649721158
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.6005648909541761; 0.3839964647733145; 0.22705441520949435
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; 0.7083686765525461; 0.47734954704864685; 1.6704045008645958
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.2844315495057921; 0.6441023660051155; 0.033563351667970996
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.7248678996275137; -0.2958889784158658; -0.09200758018237823
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.997553423699735; 0.5478907331421541; 0.24576326792761718
DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; DoubleSumOfTwo; 0.800823869112347; 0.004420379740572189; 1.9227471314665314
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; 0.9729899829180253; 0.7294757532929856; 1.6849600597470027
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.5215242723859834; -0.858859702326771; 0.20062890550406814
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.9374692712016057; 0.1388175261548945; 1.206423962430939
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.3573865028226344; 0.7717034840461949; 0.0760636594265212
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.7345979950349402; 0.4865411617189619; 0.43644998599703433
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.09654374024984302; 0.11752552577987907; -2.3806676268489353E-4
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.6885723460191429; 0.4024114989598324; 0.08188803038970206
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.22304402686412206; -0.3075960785522103; 0.004706984666454718
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.09605233126270707; 0.6721184802842048; 0.5115076021054521
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.8100270057387227; 0.8288670646372749; 1.3428094130471522
DoubleSumOfTwo; DoubleSumSqrtsOfTwo; DoubleProductOfTwo; 0.2340581405870199; 0.08373936583062336; 0.2457124849702195
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.23774889793835707; -0.6204077508314754; -1.7163132975396649
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.6493929379975389; 0.3837101208473561; 1.0673019301946787
DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.2819507723159822; 0.47052328525188414; 2.2062976845295066
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.32382862526493295; 0.35337880470301175; 0.4586099032037887
DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; DoubleProductOfTwo; 0.5521698067037824; 0.574354284812125; 2.2528297239695507
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.7826987369571068; 0.234555616235943; 0.1006316137623456
DoubleSumOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.00623897449744959; 0.038530531004314694; 0.7362585554187238
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.6603505489089316; -0.480012623806505; 1.3004281656856167
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.20367589892716187; -0.39665500566686673; 0.16157812968631513
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.14658747813635364; -0.6000094452103539; -0.5413758385053787
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.8663297069753213; -0.7942908001593556; 0.1440778136319314
DoubleProductOfTwo; DoubleSumSqrtsOfTwo; DoubleSumOfTwo; 0.2675340217478206; 0.08491713758871011; 0.8313605862220494
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.770196697540809; 0.6010964230909155; 0.925924959936432
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.22661661557800805; -0.8040097975796849; 1.0621908034982916
DoubleSumSqrtsOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.8990718114948864; 0.9945416429624043; 3.8390745150916397
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.23389043786480102; 0.6820693529653914; 0.2886494154813535
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.5026711942016129; -0.42866531765576354; -0.2006822561497092
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.6877328083345406; -0.6610624961497775; 0.32662095575613714
DoubleProductOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.9866645326669692; 0.7466596685726179; 2.221180136598175
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.3472684068355587; 0.04886221905275301; 0.15691947276666557
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; 0.8311759242241958; 0.15447002271262655; 0.7166359295851692
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.483379963547095; 0.9957579836026891; 0.23167804696105623
DoubleSumOfTwo; DoubleSumSqrtsOfTwo; DoubleSumOfTwo; 0.4893464667333296; 0.1278955705672864; 1.674399974121179
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.5610926568379775; -0.5475474451648203; -2.2172802040055957
DoubleSumSqrtsOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.7424758300786032; 0.6911324595685324; 2.4271191047908283
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.1976514982295121; 0.4971100747530701; 0.20120402546362892
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.6879534283169944; 0.04461662312325965; 0.019746682084673742
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.7423986946752037; -0.9648463335241408; -1.4326013171409568
DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; DoubleProductOfTwo; 0.5021118561056863; 0.127064050189317; 1.1343505932493836
DoubleSumOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.9661215714624198; 0.4402150011731072; 2.469012534181116
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.6674442356044894; -0.8752865527591511; -0.901270984895537
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.8506302370221597; -0.5446418418440686; -0.6464139536295231
DoubleSumSqrtsOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.08819936143584606; 0.18627266648703578; 0.01196988552449371
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.36890570130909306; -0.6536079415569354; 0.058138707828671476
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.5339261655834762; 0.22750734041887988; 0.09389249641525142
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.7716013758126132; -0.0671544691970074; 0.6526304257912292
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.09787862278649495; 0.6066085244577193; 0.2588061128544136
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.43900875615014767; -0.48501875299067887; 0.4258549589198673
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; 0.9635160249173769; 0.6137209265220036; 1.5379596191462122
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.5126864342718864; -0.5017959676036823; 0.06618475816472161
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.7807556687576307; 0.8410553079339618; 0.4312006475083839
DoubleSumSqrtsOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.26851625451469596; 0.6922384687084329; 1.5360715165672276
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.7604850409860024; -0.8644911193763558; -1.068312244116207
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.8703374961197381; -0.9735906864427462; -3.6878563651249685
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.7415414052306699; 0.15290416380130312; 0.06674249734455476
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.9339701480960185; 0.09097699766065825; 0.710637451680934
DoubleSumSqrtsOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.970980847213583; 0.1654417607707166; 0.22363267874330547
DoubleSumSqrtsOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.06588626437656808; 0.1821289633238241; 0.1695057343578002
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.12578348456746302; 0.45274323664703053; 1.1570534424289871
DoubleProductOfTwo; DoubleSumSqrtsOfTwo; DoubleSumOfTwo; 0.1326898141382986; 0.7475824798746196; 1.3280912325484369
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.5516014883888978; 0.4769135243908502; 0.06920383078419952
DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; DoubleSumOfTwo; 0.36705511137054825; 0.3446377081206904; 2.3858185109202714
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.05102717334716633; 0.16904546463225167; -0.017251824454684362
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; -0.41019178167180503; -0.47169316093673497; 0.8797378202329255
DoubleSumSqrtsOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.4452928058225758; 0.3712155059104365; 1.4418768020481894
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.5689315549887028; 0.7975768872655211; 1.8425995643903321
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.016156178986439063; 0.09956751186051283; -0.003217261085705679
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.7657095947475343; -0.1508617903981022; -1.833142770291273
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.776023019124936; 0.8635355268262324; 2.3096819926005034
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.40883745339597577; 0.26815606239911793; 1.6455923137826012
DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; DoubleSumOfTwo; 0.3726922850121659; 0.10964807968319867; 1.8832336013260726
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.7489073964284474; 0.247667002237284; -0.37095929965352564
DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; DoubleSumOfTwo; 0.13367515525053242; 0.9573109756778435; 2.688077657718529
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.19352506085767995; -0.652768442852627; 0.7162126944222674
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.7180837364413646; 0.34839104069564164; 0.0625870003779199
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.19515380968951712; -0.09657335267176426; -0.005498081967426721
DoubleSumSqrtsOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.8507466313917047; 0.2249504947287817; 2.218957138520289
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.5767198089734873; -0.11976050364880719; -0.6274120578353858
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.7849705466279384; 0.9396337123392282; 2.97425985004769
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.6707495396635654; -0.848739389318603; 0.32409287422973077
DoubleSumOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.7468406299425923; 0.7624110549313128; 2.5466059346078493
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.8904408499731415; 0.04784409448461813; 0.039973130616791926
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.4232244314923037; -0.13345763979988545; 0.2332842579598071
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.607003427521789; 0.9320467225285742; 2.1048057052356577
DoubleProductOfTwo; DoubleSumSqrtsOfTwo; DoubleProductOfTwo; 0.31392443330979036; 0.5481856677191899; 0.22383345521627449
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.7463984654429645; 0.5497610110537969; 0.8206815500218534
DoubleSumOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.10913363824073419; 0.09387000907405763; 1.2485166133708527
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.1267259884101095; 0.005742110289355784; -0.0014553492039569434
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.24187346978772428; -0.3708643393788702; -0.2186931141772454
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; -0.4239041694364447; 0.725808679057452; 1.09891675684923
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.6590552986584823; -0.5566676359766463; -0.26448709240026386
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.6898777291375737; 0.3622280805311131; 2.0514441836605615
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.8935798837527262; -0.1223546315996269; 1.5424505043061987
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.9707952394486847; 0.7879716884069896; 2.6523702063291803
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.3654761121183281; -0.7194380089218921; -0.821976714629296
DoubleSumOfTwo; DoubleSumSqrtsOfTwo; DoubleSumOfTwo; 0.0310824280218307; 0.7279257659482681; 1.7884959444165875
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; 0.20597937367360197; 0.7753860305125231; 1.3902806375956858
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.5754271352951961; -0.8576480284200396; -0.7757348412101599
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; 0.5548531083334554; 0.8194897006274238; 1.3486236059633228
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.36953740226674303; 0.2907800308699311; 0.7677715303753918
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.19239020899475756; 0.017467729444510027; 0.9162050828046472
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.03245609503716218; 0.7421477748072756; 0.6000111551779787
DoubleSumSqrtsOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.6802827197773222; 0.5947557552801683; 2.871035100850928
DoubleProductOfTwo; DoubleSumSqrtsOfTwo; DoubleProductOfTwo; 0.521145349141573; 0.22054704466255082; 0.1369507722198512
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.5041719754886662; -0.9580825472216044; -0.706325041926593
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.7897887783669215; -0.11781271026519047; -1.815202977264224
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.30436899604889045; -0.7005434666796593; 0.08447379108565634
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.04288665746887843; 0.7317409797929175; 0.6574723975677188
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.6661035084904092; -0.5270580811643615; -0.04881540635807115
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.4484828334050699; 0.12488532673138675; 0.3287510470582654
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.10084200481078653; 0.8287696563346159; 0.8641778405375145
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.5914198552542238; -0.2852114798115941; 0.028452852023694675
DoubleSumSqrtsOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.5647422839300487; 0.9729889362593358; 2.5583455123276417
DoubleSumOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.8773814255554915; 0.18373505735462126; 2.198578310527849
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.3495193049648673; 0.8496503465358489; 0.250131058742875
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.6891450900557203; -0.3791890129667346; -0.08099655864137989
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.012638604410500243; -0.010678821310581288; -0.04663485144216306
DoubleSumOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.6811687134465867; 0.9223724044491195; 2.602622753313444
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.42659572725644246; 0.3812565077747161; 0.6526252336448383
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.3965774597757561; 0.046926304472267644; -0.36826106992776403
DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; DoubleSumOfTwo; 0.8244033452933504; 0.8618984214687262; 3.672702889557145
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.8139386722092494; 0.08578177737622505; -0.7979780008103784
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.5270639303006095; -0.0157399869700523; 1.4301383755854638
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.09686531915638241; 0.12762360928716832; 0.5849885138394911
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; -0.3352755813536352; -0.002802753184877549; 0.06130888038288003
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.8916305583986588; -0.4643587877549886; 0.17142621109606787
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.6313046406106015; 0.8458634068210924; 2.954336094863388
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.6885261757410739; 0.9934471802388318; 1.1504939754043293
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.5085290857390179; 0.7869116957924289; 0.5183932797951398
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; 0.020107133156819; 0.06962075827896252; 0.33696103059073906
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.933716747919366; -0.8282528650872585; -1.5467071432883448
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.8231711711229495; 0.4388323916893029; 1.6232377366058206
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.09390320013795428; -0.5201397187138566; 0.02081857825493273
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.6643043583497716; 0.17067776038131632; 0.22676396018937284
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.6672977966799434; 0.7405318279011885; -0.9883105142596683
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.5576691945844048; -0.632632722576751; 0.12446768537988499
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.07120072404518418; -0.376730477187196; -0.05364696549123219
DoubleSumSqrtsOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.8611461237685873; 0.9392132857791526; 3.697469171548584
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.9073116360372031; -0.5658191670821122; -1.0267486283729577
DoubleProductOfTwo; DoubleSumSqrtsOfTwo; DoubleSumOfTwo; 0.7666703036156668; 0.5210963463108977; 1.9969762408761078
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.12067836202936011; -0.19892684429325902; -0.04801233146596012
