Operator 1, Operator 2, Operator 3, left, right, result
DoubleProductOfTwo, DoubleProductOfTwo, DoubleSumSqrtsOfTwo, 0.015301300364935155, 0.48785757939325247, 0.17279878885694025
DoubleSumOfTwo, DoubleSumOfTwo, DoubleProductOfTwo, 0.9098896524512827, -0.3805686250785718, 0.2801807500189022
DoubleProductOfTwo, DoubleSumOfTwo, DoubleProductOfTwo, -0.6990799682981499, 0.6402008344297969, 0.026351449335149463
DoubleSumSqrtsOfTwo, DoubleProductOfTwo, DoubleSumSqrtsOfTwo, 0.601035678627232, 0.9018330499343004, 2.0495892186470424
DoubleSumOfTwo, DoubleSumSqrtsOfTwo, DoubleSumOfTwo, 0.23715284984911222, 0.7914971170612193, 2.4052946226120615
DoubleSumSqrtsOfTwo, DoubleSumSqrtsOfTwo, DoubleSumOfTwo, 0.8123611852370687, 0.18978614571991126, 2.6739106652126443
DoubleProductOfTwo, DoubleSumOfTwo, DoubleProductOfTwo, 0.4009948745883496, -0.0812752063034885, -0.010419964896386035
DoubleSumOfTwo, DoubleSumOfTwo, DoubleSumSqrtsOfTwo, 0.31092165649692594, 0.20363119841795174, 1.4346467926495046
DoubleSumOfTwo, DoubleSumOfTwo, DoubleSumOfTwo, -0.9615716031338453, 0.5365679734632185, -0.8500072593412535
DoubleSumOfTwo, DoubleSumOfTwo, DoubleSumOfTwo, 0.13702073617579869, -0.49874241522643326, -0.7234433581012691
DoubleProductOfTwo, DoubleSumOfTwo, DoubleProductOfTwo, -0.5971595767377726, -0.2789993080933464, -0.14597429859082503
DoubleSumOfTwo, DoubleSumOfTwo, DoubleProductOfTwo, -0.9114772818561767, 0.7961595156168975, 0.013298187210417053
DoubleSumSqrtsOfTwo, DoubleSumOfTwo, DoubleSumSqrtsOfTwo, 0.9476459048743533, 0.367044111817858, 2.4033064193084503
DoubleSumSqrtsOfTwo, DoubleSumOfTwo, DoubleProductOfTwo, 0.317246931183079, 0.5554689941724367, 1.1419877983354259
DoubleSumOfTwo, DoubleProductOfTwo, DoubleProductOfTwo, -0.8615746555636483, 0.6079839432661165, 0.13283678881302244
DoubleProductOfTwo, DoubleProductOfTwo, DoubleProductOfTwo, 0.4122323049176304, -0.8139790131199616, 0.11259275876274849
DoubleProductOfTwo, DoubleProductOfTwo, DoubleSumSqrtsOfTwo, 0.7035568232204996, 0.430968144351932, 1.1012912031783038
DoubleProductOfTwo, DoubleProductOfTwo, DoubleSumSqrtsOfTwo, 0.9732553276943579, 0.22993648209711126, 0.9461224154036556
DoubleProductOfTwo, DoubleProductOfTwo, DoubleSumOfTwo, -0.018801438146604177, 0.02648974742413257, -9.960906954279917E-4
DoubleSumOfTwo, DoubleProductOfTwo, DoubleSumOfTwo, -0.5546231677858331, -0.2877625403072548, -0.6827859364177797
DoubleProductOfTwo, DoubleSumOfTwo, DoubleProductOfTwo, -0.14759531464039988, -0.6079887242868098, -0.06780330621431559
DoubleProductOfTwo, DoubleSumOfTwo, DoubleSumOfTwo, 0.7070105484635683, -0.6147862770597476, -0.3424361115280668
DoubleSumOfTwo, DoubleSumOfTwo, DoubleSumOfTwo, -0.19745496850031885, -0.7803796866277963, -1.9556693102562304
DoubleProductOfTwo, DoubleSumSqrtsOfTwo, DoubleProductOfTwo, 0.1171989550465633, 0.28331874849081307, 0.02904147001519728
DoubleSumSqrtsOfTwo, DoubleSumOfTwo, DoubleProductOfTwo, 0.49872578532481837, 0.046049308088437435, 0.5016268499032346
DoubleProductOfTwo, DoubleProductOfTwo, DoubleSumOfTwo, 0.623692118204928, -0.22022394533610412, -0.2747038778922421
DoubleProductOfTwo, DoubleProductOfTwo, DoubleProductOfTwo, -0.397169075388216, -0.7686390993977301, 0.09319568327430133
DoubleSumOfTwo, DoubleProductOfTwo, DoubleProductOfTwo, 0.3063889537389435, -0.4353774100896892, 0.017206393098384513
DoubleProductOfTwo, DoubleProductOfTwo, DoubleSumSqrtsOfTwo, 0.5188373261957739, 0.13538813516680093, 0.5300732705903025
DoubleSumSqrtsOfTwo, DoubleProductOfTwo, DoubleSumOfTwo, 0.2524094425787857, 0.37107150731159444, 1.2052220071544213
DoubleSumOfTwo, DoubleSumOfTwo, DoubleSumOfTwo, -0.16060309510176096, 0.7310052561354612, 1.1408043220674005
DoubleSumOfTwo, DoubleSumOfTwo, DoubleSumOfTwo, -0.44358493255713993, 0.0812186290343504, -0.7247326070455791
DoubleSumOfTwo, DoubleSumSqrtsOfTwo, DoubleSumOfTwo, 0.3961654510211594, 0.8405413979889274, 2.7829340518826307
DoubleProductOfTwo, DoubleSumOfTwo, DoubleSumSqrtsOfTwo, 0.41943918424839755, 0.18510902954415465, 1.0561700915842465
DoubleProductOfTwo, DoubleProductOfTwo, DoubleProductOfTwo, -0.8773965808827262, 0.4555757762782331, 0.1597765808000812
DoubleSumOfTwo, DoubleProductOfTwo, DoubleSumOfTwo, -0.02650990802505282, -0.45732294973752863, -0.4717092684272937
DoubleSumOfTwo, DoubleProductOfTwo, DoubleSumSqrtsOfTwo, 0.4885987555072808, 0.2863554523502736, 1.2543641864018622
DoubleSumOfTwo, DoubleProductOfTwo, DoubleSumOfTwo, 0.6696389784179471, -0.1458911162211285, 0.42605348417024813
DoubleProductOfTwo, DoubleSumOfTwo, DoubleSumOfTwo, -0.8458307628395085, -0.742147194093443, -0.9602470296136938
DoubleProductOfTwo, DoubleProductOfTwo, DoubleSumOfTwo, 0.11446010166842902, -0.6087100957599734, -0.13934603889457142
DoubleProductOfTwo, DoubleSumOfTwo, DoubleProductOfTwo, 0.8473132374532482, 0.8260543759778372, 1.1712348516472055
DoubleSumOfTwo, DoubleSumOfTwo, DoubleProductOfTwo, -0.7576124710880685, -0.4525768199415181, 1.4645581201226934
DoubleProductOfTwo, DoubleSumSqrtsOfTwo, DoubleSumOfTwo, 0.8656246113162926, 0.9807873680472965, 2.769730273397668
DoubleSumOfTwo, DoubleProductOfTwo, DoubleSumOfTwo, -0.4897355647382651, -0.43645990834604054, -0.7124455333848461
DoubleSumOfTwo, DoubleSumOfTwo, DoubleProductOfTwo, 0.4834256803581656, -0.5866013274444499, 0.010645214151673497
DoubleProductOfTwo, DoubleSumOfTwo, DoubleProductOfTwo, -0.6147702766048366, -0.5705379913806983, -0.4157466364818906
DoubleSumSqrtsOfTwo, DoubleProductOfTwo, DoubleSumOfTwo, 0.7791534872439907, 0.7744122084730793, 2.366089622459549
DoubleSumOfTwo, DoubleProductOfTwo, DoubleProductOfTwo, -0.7156074923753928, -0.816287518989137, -0.8948433954311157
DoubleSumSqrtsOfTwo, DoubleSumSqrtsOfTwo, DoubleSumOfTwo, 0.4184726999857855, 0.8086194110926284, 3.09225467634471
DoubleProductOfTwo, DoubleProductOfTwo, DoubleSumSqrtsOfTwo, 0.26077928340499246, 0.19302509470246498, 0.4487179331191907
DoubleSumSqrtsOfTwo, DoubleSumSqrtsOfTwo, DoubleSumSqrtsOfTwo, 0.7297149361832533, 0.663336535457705, 2.5835543614159078
DoubleSumOfTwo, DoubleProductOfTwo, DoubleSumOfTwo, 0.11289077177984908, -0.3528621111076653, -0.2798062153826274
DoubleProductOfTwo, DoubleProductOfTwo, DoubleSumOfTwo, -0.027852037016596443, 0.8308153246128909, -0.04627979835014765
DoubleSumOfTwo, DoubleProductOfTwo, DoubleSumOfTwo, -0.26386272639692976, -0.25607282298693956, -0.45236747615437706
DoubleSumSqrtsOfTwo, DoubleSumOfTwo, DoubleSumOfTwo, 0.5509989265283959, 0.40908228365687704, 2.3419696357227187
DoubleSumSqrtsOfTwo, DoubleProductOfTwo, DoubleProductOfTwo, 0.5730541533984956, 0.6679551734872136, 0.60259752949812
DoubleSumOfTwo, DoubleProductOfTwo, DoubleProductOfTwo, 0.27807191168962575, 0.1952675745773682, 0.02570158989805384
DoubleSumOfTwo, DoubleSumOfTwo, DoubleSumSqrtsOfTwo, 0.8783304758894366, -0.19623229707319934, 1.6517847060876152
DoubleSumOfTwo, DoubleProductOfTwo, DoubleProductOfTwo, -0.02916204119207544, -0.4844770462857506, -0.0072568674496535585
DoubleSumOfTwo, DoubleProductOfTwo, DoubleSumOfTwo, -0.48458072224159143, -0.41575955828829936, -0.6988712134957017
DoubleSumOfTwo, DoubleSumOfTwo, DoubleProductOfTwo, 0.5014963543948576, 0.9094859084062801, 1.9908709459394187
DoubleProductOfTwo, DoubleSumSqrtsOfTwo, DoubleSumSqrtsOfTwo, 0.49693097240620343, 0.19581991750350514, 1.3831342207551336
DoubleSumOfTwo, DoubleProductOfTwo, DoubleSumOfTwo, -0.96778670017922, 0.6678469441218822, -0.9462731463338301
DoubleSumOfTwo, DoubleSumOfTwo, DoubleSumOfTwo, -0.3982886088294899, 0.008533961958719916, -0.77950929374154
DoubleProductOfTwo, DoubleProductOfTwo, DoubleSumOfTwo, 0.7984740034339832, -0.7854434496621605, -1.2543123514454873
DoubleSumSqrtsOfTwo, DoubleSumSqrtsOfTwo, DoubleSumSqrtsOfTwo, 0.08209527169367825, 0.49180112480293126, 1.987770673108652
DoubleProductOfTwo, DoubleSumOfTwo, DoubleSumOfTwo, 0.5975725144880177, 0.3916619780833901, 1.2232809256440502
DoubleSumSqrtsOfTwo, DoubleProductOfTwo, DoubleSumOfTwo, 0.6101607469129013, 0.9062643372990025, 2.2860739619463932
DoubleProductOfTwo, DoubleSumSqrtsOfTwo, DoubleSumOfTwo, 0.30358133801304454, 0.11202716603421026, 0.919696109755571
DoubleProductOfTwo, DoubleProductOfTwo, DoubleProductOfTwo, -0.8318589408284252, 0.9452601755253707, 0.6183040622879423
DoubleProductOfTwo, DoubleProductOfTwo, DoubleProductOfTwo, 0.40947064802277544, -0.9429972605413588, 0.14909614472596908
DoubleSumOfTwo, DoubleProductOfTwo, DoubleProductOfTwo, 0.09154460924630459, -0.04160829877946148, -1.9020817824246493E-4
DoubleSumOfTwo, DoubleProductOfTwo, DoubleProductOfTwo, -0.3317881741941382, -0.8037151198208048, -0.3027969104001022
DoubleSumOfTwo, DoubleSumOfTwo, DoubleProductOfTwo, -0.4840462844757152, -0.3626617285627469, 0.7169144593435405
DoubleSumSqrtsOfTwo, DoubleSumOfTwo, DoubleProductOfTwo, 0.7282401058048871, 0.8215398058222929, 2.7272378820574
DoubleSumOfTwo, DoubleProductOfTwo, DoubleSumSqrtsOfTwo, 0.9686219822061082, 0.9302896100059659, 2.3272723389720027
DoubleProductOfTwo, DoubleSumOfTwo, DoubleSumOfTwo, -0.3268219090786675, -0.2761555858715774, -0.5127237991729581
DoubleSumOfTwo, DoubleSumOfTwo, DoubleSumOfTwo, -0.6550417461980875, 0.5451210098745423, -0.21984147264709053
DoubleProductOfTwo, DoubleSumSqrtsOfTwo, DoubleSumOfTwo, 0.3700205195501183, 0.27820460555240834, 1.2386855780953938
DoubleProductOfTwo, DoubleSumOfTwo, DoubleSumSqrtsOfTwo, 0.6300272103096618, 0.10782558855372737, 1.1196232877012355
DoubleSumSqrtsOfTwo, DoubleProductOfTwo, DoubleProductOfTwo, 0.23190102695405534, 0.47762686685443567, 0.1298870834458128
DoubleSumOfTwo, DoubleProductOfTwo, DoubleProductOfTwo, -0.1526266519651951, 0.5856223781129801, -0.03870184338651611
DoubleProductOfTwo, DoubleProductOfTwo, DoubleSumSqrtsOfTwo, 0.812892582339459, 0.1860281762026268, 0.7777426940608396
DoubleSumOfTwo, DoubleProductOfTwo, DoubleSumSqrtsOfTwo, 0.6266960029564523, 0.744917299162752, 1.854413443747418
DoubleSumOfTwo, DoubleSumOfTwo, DoubleSumSqrtsOfTwo, 0.7872411275620887, 0.7665620087227836, 2.493032800654554
DoubleSumSqrtsOfTwo, DoubleSumOfTwo, DoubleSumSqrtsOfTwo, 0.7499604684032688, 0.21569384877128406, 2.1361202666325734
DoubleProductOfTwo, DoubleProductOfTwo, DoubleSumOfTwo, 0.5069811474907744, 0.13991078862370587, 0.14186426432557117
DoubleProductOfTwo, DoubleSumOfTwo, DoubleSumSqrtsOfTwo, 0.038572297892551344, 0.7317290462634289, 1.0456695297446819
DoubleProductOfTwo, DoubleProductOfTwo, DoubleSumOfTwo, 0.6274185770484115, 0.052361944890384704, 0.06570571390922503
DoubleProductOfTwo, DoubleProductOfTwo, DoubleSumOfTwo, -0.10720914817030569, -0.3527348676875588, 0.07563280938949733
DoubleProductOfTwo, DoubleProductOfTwo, DoubleProductOfTwo, -0.8067867171544303, -0.01976230407120272, 2.5421000158608884E-4
DoubleProductOfTwo, DoubleSumOfTwo, DoubleSumOfTwo, 0.33571405321077785, 0.6841428329906303, 1.2495332496397968
DoubleProductOfTwo, DoubleProductOfTwo, DoubleSumOfTwo, 0.6189007675677247, -0.6011183153587427, -0.744065173549087
DoubleSumOfTwo, DoubleSumOfTwo, DoubleSumSqrtsOfTwo, 0.2500183273629131, -0.08969319693102817, 0.800812413569832
DoubleSumSqrtsOfTwo, DoubleSumOfTwo, DoubleProductOfTwo, 0.7832690816088379, 0.5235197714924686, 2.1020633919945237
DoubleSumOfTwo, DoubleProductOfTwo, DoubleSumOfTwo, -0.8110000688250034, -0.42947851967966977, -0.8921714794856004
DoubleProductOfTwo, DoubleSumOfTwo, DoubleSumSqrtsOfTwo, 0.4701674239408318, 0.4810213707421769, 1.4508525155549723
DoubleSumOfTwo, DoubleSumOfTwo, DoubleProductOfTwo, -0.5748659635516544, -0.48296627026623273, 1.119009034904141
DoubleSumOfTwo, DoubleProductOfTwo, DoubleProductOfTwo, -0.03878897744944809, -0.6048905119120509, -0.015102706202135864
DoubleSumSqrtsOfTwo, DoubleSumSqrtsOfTwo, DoubleSumOfTwo, 0.1556514106986142, 0.2146302279946255, 1.7156176730155992
DoubleSumOfTwo, DoubleProductOfTwo, DoubleSumSqrtsOfTwo, 0.3324305262493086, 0.862965370431904, 1.6289497151308434
DoubleSumSqrtsOfTwo, DoubleProductOfTwo, DoubleProductOfTwo, 0.27618114176053865, 0.6221317364093122, 0.22582143297145926
DoubleSumOfTwo, DoubleProductOfTwo, DoubleProductOfTwo, 0.7794870154624025, -0.7966138322800445, 0.01063489927669224
DoubleSumOfTwo, DoubleSumOfTwo, DoubleProductOfTwo, -0.27096294686616074, 0.992962216939292, 0.5212829459861343
DoubleProductOfTwo, DoubleProductOfTwo, DoubleProductOfTwo, -0.7083250620088828, 0.8229757015717991, 0.33981241542689733
DoubleProductOfTwo, DoubleProductOfTwo, DoubleSumSqrtsOfTwo, -0.9977768075947502, -0.8604751705271452, 1.8531725971027342
DoubleSumSqrtsOfTwo, DoubleSumSqrtsOfTwo, DoubleProductOfTwo, 0.3907217292861096, 0.786417351889036, 2.285778513399504
DoubleProductOfTwo, DoubleSumOfTwo, DoubleSumOfTwo, 0.5879859043469833, 0.19964369615380995, 0.9050172797309655
DoubleSumOfTwo, DoubleSumOfTwo, DoubleSumOfTwo, 0.30843730238594325, -0.33535324694645774, -0.053831889121028986
DoubleSumSqrtsOfTwo, DoubleSumOfTwo, DoubleSumSqrtsOfTwo, 0.1563548749884609, 0.7120989621778135, 2.045136852823627
DoubleSumOfTwo, DoubleSumOfTwo, DoubleProductOfTwo, 0.039780326400386645, 0.37350372067003423, 0.17080370356290586
DoubleProductOfTwo, DoubleSumSqrtsOfTwo, DoubleSumSqrtsOfTwo, 0.035394144147412154, 0.5344046737410288, 1.0962610594505366
DoubleSumSqrtsOfTwo, DoubleProductOfTwo, DoubleProductOfTwo, 0.4091018558816413, 0.5939405810382785, 0.3426744137066967
DoubleSumOfTwo, DoubleSumOfTwo, DoubleSumOfTwo, -0.26465631341116436, -0.3146145582583366, -1.158541743339002
DoubleProductOfTwo, DoubleProductOfTwo, DoubleSumOfTwo, -0.7061642761409064, 0.26551778295756234, -0.3749983460095306
DoubleProductOfTwo, DoubleSumSqrtsOfTwo, DoubleSumOfTwo, 0.883022819302105, 0.7898557566799671, 2.5258918907638277
DoubleSumOfTwo, DoubleSumSqrtsOfTwo, DoubleProductOfTwo, 0.3891302841870923, 0.2908075630382625, 0.7908145260730873
DoubleSumOfTwo, DoubleSumOfTwo, DoubleSumOfTwo, -0.009001662356876716, -0.9113744356781563, -1.8407521960700661
DoubleProductOfTwo, DoubleProductOfTwo, DoubleSumSqrtsOfTwo, -0.3579471780062762, -0.27955381678606006, 0.6326626267433655
DoubleSumOfTwo, DoubleSumSqrtsOfTwo, DoubleProductOfTwo, 0.6214891598089349, 0.6191568012523705, 1.9542791788450427
DoubleSumOfTwo, DoubleSumSqrtsOfTwo, DoubleProductOfTwo, 0.47392691581284296, 0.2922868032573014, 0.9417219096930786
DoubleProductOfTwo, DoubleSumOfTwo, DoubleProductOfTwo, -0.5837413364602753, 0.08727026213195899, 0.025291854749001273
DoubleSumOfTwo, DoubleProductOfTwo, DoubleSumOfTwo, -0.0384970231929449, 0.9471298058749991, 0.872171104578555
DoubleProductOfTwo, DoubleSumSqrtsOfTwo, DoubleSumSqrtsOfTwo, 0.6387060027957008, 0.9038954093507365, 2.082665322385699
DoubleSumOfTwo, DoubleProductOfTwo, DoubleSumOfTwo, -0.5425607050246339, -0.6852791069532433, -0.856034296570674
DoubleSumSqrtsOfTwo, DoubleSumSqrtsOfTwo, DoubleSumSqrtsOfTwo, 0.16745282100403314, 0.2683250897213505, 1.925835972320238
DoubleSumOfTwo, DoubleProductOfTwo, DoubleSumOfTwo, 0.5148251076043264, 0.6228364317530186, 1.4583133723544877
DoubleSumOfTwo, DoubleProductOfTwo, DoubleSumOfTwo, 0.8235092297433244, 0.9306181467356693, 2.520500009682445
DoubleProductOfTwo, DoubleSumOfTwo, DoubleProductOfTwo, 0.48545504162366804, -0.3930495295531471, -0.01763169946386225
DoubleProductOfTwo, DoubleSumOfTwo, DoubleSumOfTwo, -0.013900099544424505, -0.016579509848531515, -0.030249152555663666
DoubleProductOfTwo, DoubleProductOfTwo, DoubleSumOfTwo, 0.8755774687464122, 0.3827979152585266, 0.6703384593669286
DoubleSumOfTwo, DoubleSumOfTwo, DoubleProductOfTwo, 0.6085934369871591, 0.056372592586284576, 0.44217982048666993
DoubleProductOfTwo, DoubleProductOfTwo, DoubleProductOfTwo, 0.8434525875650387, -0.26133743851189384, 0.04858750629928461
DoubleProductOfTwo, DoubleProductOfTwo, DoubleSumOfTwo, -0.650609772885625, 0.5392152503388552, -0.7016374231188561
DoubleProductOfTwo, DoubleProductOfTwo, DoubleSumOfTwo, -0.06961073542443574, -0.2772580085718126, 0.03860026775799677
DoubleSumSqrtsOfTwo, DoubleSumSqrtsOfTwo, DoubleSumOfTwo, 0.3096011196948061, 0.01544631233074667, 1.3614026199477585
DoubleSumOfTwo, DoubleProductOfTwo, DoubleProductOfTwo, 0.003999409212452898, -0.6759048261526712, 0.001816308153424908
DoubleSumOfTwo, DoubleProductOfTwo, DoubleProductOfTwo, -0.9357044476245076, -0.09509599170921446, -0.09172241915197746
DoubleProductOfTwo, DoubleSumOfTwo, DoubleProductOfTwo, -0.18526076738615838, 0.2951113656240265, -0.006005813210072871
DoubleProductOfTwo, DoubleSumSqrtsOfTwo, DoubleSumOfTwo, 0.7192753413340047, 0.6725699357942183, 2.151967603692732
DoubleProductOfTwo, DoubleProductOfTwo, DoubleSumSqrtsOfTwo, -0.35057218836405046, -0.7634368343862055, 1.0346781561596732
DoubleSumSqrtsOfTwo, DoubleSumSqrtsOfTwo, DoubleSumOfTwo, 0.9872877738986203, 0.521367931967609, 3.4313633594625603
DoubleSumOfTwo, DoubleProductOfTwo, DoubleSumOfTwo, -0.9702780722420046, 0.43489623907464825, -0.9573521176420039
DoubleSumSqrtsOfTwo, DoubleSumOfTwo, DoubleSumSqrtsOfTwo, 0.917982315981374, 0.9565674040149414, 2.760600399763443
DoubleProductOfTwo, DoubleSumSqrtsOfTwo, DoubleSumSqrtsOfTwo, 0.753778091205308, 0.5100634151439332, 1.8779914928630097
DoubleProductOfTwo, DoubleSumOfTwo, DoubleProductOfTwo, 0.2377059901484897, 0.38019974136526535, 0.05584369760710676
DoubleProductOfTwo, DoubleSumSqrtsOfTwo, DoubleSumOfTwo, 0.7770819007635807, 0.5190245290998898, 2.0052806280557824
DoubleProductOfTwo, DoubleSumSqrtsOfTwo, DoubleProductOfTwo, 0.747335426854262, 0.3614127473004147, 0.3958701898092866
DoubleProductOfTwo, DoubleSumOfTwo, DoubleSumOfTwo, 0.9113291184958254, -0.7373290737781737, -0.49794941012995475
DoubleProductOfTwo, DoubleProductOfTwo, DoubleProductOfTwo, 0.4728346134959538, 0.8526173157631101, 0.16252748664361338
DoubleSumOfTwo, DoubleSumOfTwo, DoubleSumSqrtsOfTwo, 0.6262319651010313, -0.14300313140234433, 1.3902932549626887
DoubleProductOfTwo, DoubleProductOfTwo, DoubleSumOfTwo, -0.7967913115016558, 0.05839142295210409, -0.0930515569489098
DoubleSumOfTwo, DoubleSumOfTwo, DoubleProductOfTwo, 0.43182299245386746, -0.3359050651587949, 0.009200248776582822
DoubleSumOfTwo, DoubleSumOfTwo, DoubleSumOfTwo, 0.7241947262567145, 0.617691632660111, 2.683772717833651
DoubleSumOfTwo, DoubleProductOfTwo, DoubleSumOfTwo, -0.4820320516313985, -0.6094678745697188, -0.7977168762188479
DoubleSumSqrtsOfTwo, DoubleSumSqrtsOfTwo, DoubleProductOfTwo, 0.9289678263021957, 0.24540604704376312, 2.1293070062587485
DoubleProductOfTwo, DoubleSumSqrtsOfTwo, DoubleSumSqrtsOfTwo, 0.4505654798508576, 0.4434920926354793, 1.6033857415331307
DoubleProductOfTwo, DoubleSumOfTwo, DoubleSumOfTwo, -0.6623186391450662, -0.5649684262288606, -0.8530979461540982
DoubleProductOfTwo, DoubleProductOfTwo, DoubleSumSqrtsOfTwo, 0.83768015426235, 0.40185496711893376, 1.1603894705611215
DoubleSumSqrtsOfTwo, DoubleSumSqrtsOfTwo, DoubleSumOfTwo, 0.15929243473894417, 0.8368504613121801, 2.627819749163646
DoubleProductOfTwo, DoubleSumOfTwo, DoubleProductOfTwo, -0.03745541174463107, -0.7508336038821342, -0.02216887997007113
DoubleSumOfTwo, DoubleSumOfTwo, DoubleProductOfTwo, 0.1132111101235489, 0.10164813253546967, 0.04616449415600703
DoubleProductOfTwo, DoubleProductOfTwo, DoubleSumSqrtsOfTwo, -0.729239262390901, -0.4092335234406852, 1.0925733893510583
DoubleSumOfTwo, DoubleProductOfTwo, DoubleSumSqrtsOfTwo, 0.012246240564861344, 0.7536438274691404, 0.9712207189956334
DoubleSumSqrtsOfTwo, DoubleProductOfTwo, DoubleProductOfTwo, 0.5186079426454451, 0.07345817510608943, 0.03775983694036916
DoubleSumOfTwo, DoubleSumOfTwo, DoubleSumSqrtsOfTwo, 0.9798762613039764, 0.18149994403437364, 2.1553433186741735
DoubleSumOfTwo, DoubleProductOfTwo, DoubleProductOfTwo, -0.7121418474138685, -0.5160797623542481, -0.45139845678573465
DoubleSumSqrtsOfTwo, DoubleSumSqrtsOfTwo, DoubleSumSqrtsOfTwo, 0.4468028190646893, 0.29866580747936444, 2.2044830343388275
DoubleSumSqrtsOfTwo, DoubleProductOfTwo, DoubleSumSqrtsOfTwo, 0.5787835121908538, 0.307788311626201, 1.569050461937623
DoubleSumOfTwo, DoubleProductOfTwo, DoubleProductOfTwo, -0.5102127428243535, 0.17552615530100701, 0.029973085311913516
DoubleProductOfTwo, DoubleProductOfTwo, DoubleSumOfTwo, -0.41233670424232716, 0.3818655587349029, -0.31491437190480936
DoubleProductOfTwo, DoubleSumSqrtsOfTwo, DoubleSumOfTwo, 0.2574585083582188, 0.8544160101538567, 1.6517266261314218
DoubleSumSqrtsOfTwo, DoubleSumSqrtsOfTwo, DoubleSumSqrtsOfTwo, 0.5102441656800913, 0.034046312923544875, 1.8961331203514098
DoubleSumOfTwo, DoubleProductOfTwo, DoubleSumOfTwo, 0.16934926606269207, -0.054853251857612806, 0.10520665626184053
DoubleSumOfTwo, DoubleSumSqrtsOfTwo, DoubleSumSqrtsOfTwo, 0.12362626282166, 0.6879558629000273, 1.9876334762636212
DoubleProductOfTwo, DoubleSumOfTwo, DoubleSumOfTwo, -0.12845400157353293, -0.6468195812113524, -0.6921870192821704
DoubleSumSqrtsOfTwo, DoubleProductOfTwo, DoubleSumSqrtsOfTwo, 0.812203884642567, 0.03921126956115373, 1.2269061844588496
DoubleSumOfTwo, DoubleSumSqrtsOfTwo, DoubleSumSqrtsOfTwo, 0.1873912535229707, 0.20158643500239415, 1.5627605710830585
DoubleProductOfTwo, DoubleSumOfTwo, DoubleSumOfTwo, 0.7988748366776186, 0.9026605554547174, 2.422648195946552
DoubleProductOfTwo, DoubleProductOfTwo, DoubleSumOfTwo, 0.22660568605354414, 0.3063876390546485, 0.13885836229260856
DoubleSumSqrtsOfTwo, DoubleSumSqrtsOfTwo, DoubleSumOfTwo, 0.05730636835111591, 0.6547854852336072, 2.0971513001608657
DoubleProductOfTwo, DoubleProductOfTwo, DoubleProductOfTwo, 0.967409281154133, -0.563369662490524, 0.2970348539149903
DoubleProductOfTwo, DoubleProductOfTwo, DoubleSumOfTwo, -0.6607566170442172, 0.9585575605594501, -1.2667465019148392
DoubleSumOfTwo, DoubleSumSqrtsOfTwo, DoubleSumOfTwo, 0.764122323692384, 0.9051328155287899, 3.4947807285601047
DoubleProductOfTwo, DoubleSumOfTwo, DoubleSumOfTwo, -0.24289674070379075, 0.7476136260117106, 0.3231239722439325
DoubleProductOfTwo, DoubleProductOfTwo, DoubleProductOfTwo, -0.6302286374078228, 0.8886262007354488, 0.3136422026326758
DoubleSumSqrtsOfTwo, DoubleProductOfTwo, DoubleSumOfTwo, 0.7545118079858022, 0.03560882903389184, 1.0841966915441967
DoubleProductOfTwo, DoubleSumSqrtsOfTwo, DoubleSumOfTwo, 0.7928826595530605, 0.7825053494742364, 2.3954678347675396
DoubleSumOfTwo, DoubleSumOfTwo, DoubleSumSqrtsOfTwo, -0.02706128770355165, 0.2043088673066762, 0.8420156283659456
DoubleSumOfTwo, DoubleProductOfTwo, DoubleSumSqrtsOfTwo, 0.22377370691483534, 0.8792868948506549, 1.4938447455018564
DoubleSumSqrtsOfTwo, DoubleSumOfTwo, DoubleSumOfTwo, 0.22870088931275645, 0.32219918479638787, 1.5967528117324994
DoubleProductOfTwo, DoubleSumOfTwo, DoubleSumOfTwo, -0.4498179369395712, 0.10356586678872182, -0.39283785468711063
DoubleProductOfTwo, DoubleProductOfTwo, DoubleSumOfTwo, 0.8348505496891445, 0.46236477488084504, 0.7720109729323421
DoubleProductOfTwo, DoubleSumSqrtsOfTwo, DoubleSumSqrtsOfTwo, 0.6636079301070343, 0.5294043898461334, 1.834582734018221
DoubleSumSqrtsOfTwo, DoubleProductOfTwo, DoubleSumSqrtsOfTwo, 0.9849087389373643, 0.5566418031461842, 2.058958926676851
DoubleProductOfTwo, DoubleProductOfTwo, DoubleSumOfTwo, 0.9760651969125904, 0.3687961300751075, 0.7199381346447222
DoubleSumOfTwo, DoubleProductOfTwo, DoubleSumOfTwo, 0.9143836733599584, 0.20640374862992172, 1.3095196398573734
DoubleProductOfTwo, DoubleProductOfTwo, DoubleSumOfTwo, -0.8370614501055054, 0.8748076391213826, -1.4645355019326363
DoubleProductOfTwo, DoubleSumOfTwo, DoubleSumOfTwo, 0.38363655487372084, -0.6680786735399669, -0.5407415193677241
DoubleSumOfTwo, DoubleProductOfTwo, DoubleProductOfTwo, -0.24479812087732022, 0.2013625213117023, 0.002141078255845684
DoubleProductOfTwo, DoubleSumOfTwo, DoubleSumSqrtsOfTwo, 0.22341296028383972, 0.24856822897610353, 0.9226640513262889
DoubleSumSqrtsOfTwo, DoubleProductOfTwo, DoubleProductOfTwo, 0.7199307825528669, 0.7523503978504069, 0.9293834813397663
